tweet_id,airline_sentiment,airline,text,tweet_coord,tweet_created,tweet_location,user_timezone,predicted_sentiment,predicted_topic
5.69509408939487e+17,positive,Delta,jetblue miraculously fix plane kudos shoe ever,"[0.0, 0.0]",2015-02-22 06:49:58 -0800,"Boston, MA",Eastern Time (US & Canada),positive,5
5.69506389397283e+17,positive,Delta,jetblue yall really well american airline though,"[0.0, 0.0]",2015-02-22 06:37:58 -0800,"Boston, MA",Mountain Time (US & Canada),positive,0
5.69503518224212e+17,positive,Delta,jetblue great service pbi hpn thanks,"[0.0, 0.0]",2015-02-22 06:26:34 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69501556275606e+17,positive,Delta,jetblue do thank,"[0.0, 0.0]",2015-02-22 06:18:46 -0800,Grimsby - UK,Eastern Time (US & Canada),positive,1
5.6947940442812e+17,positive,Delta,jetblue fll mde great flight great customer service thanks mths wait americanair speak human customer service,"[0.0, 0.0]",2015-02-22 04:50:45 -0800,"Boston, MA",Quito,positive,3
5.69462004332646e+17,positive,Delta,jetblue okay thank ill check,"[0.0, 0.0]",2015-02-22 03:41:36 -0800,"Austin, TX",Eastern Time (US & Canada),positive,1
5.69447456896918e+17,positive,Delta,jetblue sylvie good morning sylvie great flight yourock gt thank jetblue mxo henrikwagner jetbluerocks,"[0.0, 0.0]",2015-02-22 02:43:48 -0800,"Larchmont, New York",Eastern Time (US & Canada),positive,1
5.69439829328409e+17,positive,Delta,jetblue come thanks followup thats youre best,"[0.0, 0.0]",2015-02-22 02:13:29 -0800,new york city,Eastern Time (US & Canada),positive,1
5.69439674294338e+17,positive,Delta,jetblue thanks see soon,"[0.0, 0.0]",2015-02-22 02:12:52 -0800,new york city,Eastern Time (US & Canada),positive,5
5.69435866902303e+17,positive,Delta,jetblue thanks get u nyc jfk really safely srsly long take get checked bag eternity ammisery,"[0.0, 0.0]",2015-02-22 01:57:44 -0800,new york city,Eastern Time (US & Canada),positive,0
5.69394918675784e+17,positive,Delta,jetblue thanks response next flight flight,"[0.0, 0.0]",2015-02-21 23:15:02 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69386956435489e+17,positive,Delta,jetblue great flight brand new jet great seat beautiful plane big fan airline,"[0.0, 0.0]",2015-02-21 22:43:23 -0800,New York City,Arizona,positive,1
5.69382239131169e+17,positive,Delta,jetblue thank know weather boston isnt great everyones tire,"[0.0, 0.0]",2015-02-21 22:24:39 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69364648576872e+17,positive,Delta,jetblue thank thank finally set jetblue app yay,"[0.0, 0.0]",2015-02-21 21:14:45 -0800,NY,Eastern Time (US & Canada),positive,1
5.69359788120908e+17,positive,Delta,jetblue thanks take back home today despite pandora best effort cancel flight flight jetblue backhome noplacelikehome,"[0.0, 0.0]",2015-02-21 20:55:26 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69353033915585e+17,positive,Delta,jetblue maddie flood airline sound outstanding twitter feed clearly extremely useful keep great work,"[34.546788, -87.012305]",2015-02-21 20:28:36 -0800,From the South to 'THE' South ,Central Time (US & Canada),positive,4
5.6934826815461e+17,positive,Delta,jetblue thank stand line,"[0.0, 0.0]",2015-02-21 20:09:39 -0800,new york,Eastern Time (US & Canada),positive,1
5.69346428839064e+17,positive,Delta,jetblue thank,"[0.0, 0.0]",2015-02-21 20:02:21 -0800,New York City,Quito,positive,1
5.69332001720967e+17,positive,Delta,jetblue l burley best,"[0.0, 0.0]",2015-02-21 19:05:01 -0800,"Washington, DC",Eastern Time (US & Canada),positive,2
5.69330782537437e+17,positive,Delta,jetblue thanks bring son home,"[0.0, 0.0]",2015-02-21 19:00:10 -0800,"Sands Point, NY",Mid-Atlantic,positive,1
5.6933009564466e+17,positive,Delta,jetblue get hot lady fly air life loyal,"[0.0, 0.0]",2015-02-21 18:57:27 -0800,D.C,Atlantic Time (Canada),positive,3
5.6933009185722e+17,positive,Delta,jetblue nothing praise help lady make flight chs tonight impressed,"[0.0, 0.0]",2015-02-21 18:57:26 -0800,"Boston, MA",Quito,positive,4
5.69320520728113e+17,positive,Delta,jetblue thanks much cant wait fly guy,"[0.0, 0.0]",2015-02-21 18:19:24 -0800,New Jersey,Quito,positive,1
5.69313006406013e+17,positive,Delta,jetblue ok thank,"[0.0, 0.0]",2015-02-21 17:49:32 -0800,Massachusetts,Quito,positive,1
5.69312396097004e+17,positive,Delta,jetblue thanks speedy flight time recovery,"[0.0, 0.0]",2015-02-21 17:47:07 -0800,"Miami/Ft. Lauderdale, FL",Eastern Time (US & Canada),positive,1
5.69311730540683e+17,positive,Delta,jetblue thank take care drink since inflight entertainment wasnt work goodcustomerservice,"[0.0, 0.0]",2015-02-21 17:44:28 -0800,Southern California,Pacific Time (US & Canada),positive,0
5.69310070825226e+17,positive,Delta,jetblue would say delay likely thanks much,"[0.0, 0.0]",2015-02-21 17:37:52 -0800,New Jersey,Quito,positive,1
5.69308292893291e+17,positive,Delta,jetblue shes woman who lead work gate c,"[0.0, 0.0]",2015-02-21 17:30:48 -0800,"sweatertown, new england",Atlantic Time (Canada),positive,0
5.69307917712806e+17,positive,Delta,jetblue follow able dm thanks,"[0.0, 0.0]",2015-02-21 17:29:19 -0800,"Boston, MA",Eastern Time (US & Canada),positive,5
5.69305409925874e+17,positive,Delta,jetblue want give warm thanks crew logan airport still get dc area cancel flightlations morning,"[0.0, 0.0]",2015-02-21 17:19:21 -0800,"sweatertown, new england",Atlantic Time (Canada),positive,1
5.69304186548048e+17,positive,Delta,jetblue another awesome telephone experience jetblue thank cory greatcustomerservice,"[0.0, 0.0]",2015-02-21 17:14:29 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69300522705883e+17,positive,Delta,jetblue thank,"[0.0, 0.0]",2015-02-21 16:59:56 -0800,Brooklyn,Eastern Time (US & Canada),positive,1
5.69300264349364e+17,positive,Delta,jetblue go beyond helpful,"[0.0, 0.0]",2015-02-21 16:58:54 -0800,Brooklyn,Eastern Time (US & Canada),positive,2
5.69296877902041e+17,positive,Delta,jetblue best cant wait use travel bank fun trip,"[0.0, 0.0]",2015-02-21 16:45:27 -0800,metro Boston,Istanbul,positive,5
5.6929407012993e+17,positive,Delta,jetblue plane hopefully longer mercy playlist thanks,"[0.0, 0.0]",2015-02-21 16:34:17 -0800,Boston,Eastern Time (US & Canada),positive,5
5.69278644943757e+17,positive,Delta,jetblue thanks prompt response know put safety first unfortunately hit freeze rainsleet ride home,"[0.0, 0.0]",2015-02-21 15:33:00 -0800,"Boston, MA",Eastern Time (US & Canada),positive,4
5.69276518305821e+17,positive,Delta,jetblue ok thats super helpful thank ill reach question,"[0.0, 0.0]",2015-02-21 15:24:33 -0800,"Boston, MA",Eastern Time (US & Canada),positive,3
5.69275935905722e+17,positive,Delta,jetblue thanks instant reply still first bag free important,"[0.0, 0.0]",2015-02-21 15:22:14 -0800,By mile 3 of the NYC Marathon,Eastern Time (US & Canada),positive,1
5.69271994212069e+17,positive,Delta,jetblue excite time ahead,"[40.67851205, -73.43465391]",2015-02-21 15:06:34 -0800,"Long Island, New York",Eastern Time (US & Canada),positive,3
5.69249704543965e+17,positive,Delta,jetblue great flight httptcoerntotr,"[0.0, 0.0]",2015-02-21 13:38:00 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69249554236879e+17,positive,Delta,jetblue cant beat jetblue space matter httptconrpwmgyve,"[0.0, 0.0]",2015-02-21 13:37:24 -0800,"Boston, MA",Eastern Time (US & Canada),positive,5
5.69248721139048e+17,positive,Delta,jetblue great thank,"[0.0, 0.0]",2015-02-21 13:34:05 -0800,"New York, sort of!",Eastern Time (US & Canada),positive,1
5.69244956663149e+17,positive,Delta,jetblue good hear thx responsive,"[0.0, 0.0]",2015-02-21 13:19:08 -0800,"Washington, DC",Eastern Time (US & Canada),positive,5
5.69242143748964e+17,positive,Delta,cool thx couple pgashow flight til im mosaiccant wait easy change flight weather badjetblue,"[41.05811177, -73.53637216]",2015-02-21 13:07:57 -0800,"Stamford, CT",Eastern Time (US & Canada),positive,3
5.69239947061928e+17,positive,Delta,jetblue thanks much help u u r amaze,"[0.0, 0.0]",2015-02-21 12:59:14 -0800,"Boston, MA",Bogota,positive,1
5.69238666654196e+17,positive,Delta,jetblue kudos do head warmer weather,"[0.0, 0.0]",2015-02-21 12:54:08 -0800,Long Island/Westchester,Eastern Time (US & Canada),positive,2
5.69235924544045e+17,positive,Delta,jetblue awesome thank,"[0.0, 0.0]",2015-02-21 12:43:14 -0800,Virginia & Cali,Eastern Time (US & Canada),positive,1
5.69230515833856e+17,positive,Delta,jetblue thanks update httptcokubotmrr,"[0.0, 0.0]",2015-02-21 12:21:45 -0800,NYC✈️MIA,Eastern Time (US & Canada),positive,5
5.69223830759059e+17,positive,Delta,jetblue thanks still book trip lb slc see grand kid frustrate try app web etc still love u guy,"[0.0, 0.0]",2015-02-21 11:55:11 -0800,"Fullerton, CA",Eastern Time (US & Canada),positive,2
5.69222694778106e+17,positive,Delta,jetblue thank im excite fly first time,"[0.0, 0.0]",2015-02-21 11:50:40 -0800,"Boston, MA",Eastern Time (US & Canada),positive,3
5.69222108200477e+17,positive,Delta,thank u jetblue,"[0.0, 0.0]",2015-02-21 11:48:20 -0800,"ÜT: 27.947395,-82.215546",Eastern Time (US & Canada),positive,1
5.69221909231104e+17,positive,Delta,jetblue kudos jetblue social medium team jumping help last snow storm web site downthanks,"[0.0, 0.0]",2015-02-21 11:47:33 -0800,"Boston, MA",Eastern Time (US & Canada),positive,4
5.69213183455564e+17,positive,Delta,jetblue thanks much condolence quick response much appreciate,"[0.0, 0.0]",2015-02-21 11:12:53 -0800,CONCRETE JUNGLE,Pacific Time (US & Canada),positive,1
5.69204185318724e+17,positive,Delta,jetblue thank alicia exceptionalservice,"[0.0, 0.0]",2015-02-21 10:37:07 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69188266089382e+17,positive,Delta,jetblue thanks chat nice fella give lowdown,"[0.0, 0.0]",2015-02-21 09:33:52 -0800,"face, space",America/New_York,positive,0
5.69177868221202e+17,positive,Delta,jetblue ok thank quick response jetblue still best comp,"[0.0, 0.0]",2015-02-21 08:52:33 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69176746735632e+17,positive,Delta,jetblue im session present one beloved traveler paulgordonbrowni see love much httptcovvcfyhkvb,"[0.0, 0.0]",2015-02-21 08:48:05 -0800,"Virginia Beach, VA",Eastern Time (US & Canada),positive,5
5.69157073906176e+17,positive,Delta,jetblue oh definitely kind fly jetblue,"[0.0, 0.0]",2015-02-21 07:29:55 -0800,LA & Boston,Eastern Time (US & Canada),positive,1
5.6915450318807e+17,positive,Delta,jetblue thanks get orlando early happiness,"[28.42301907, -81.29654204]",2015-02-21 07:19:42 -0800,"Boston, MA",Eastern Time (US & Canada),positive,0
5.69130620963697e+17,positive,Delta,jetblue get thanks,"[0.0, 0.0]",2015-02-21 05:44:48 -0800,"Troy, NY",Eastern Time (US & Canada),positive,1
5.69125697530102e+17,positive,Delta,jetblue even though flight didnt much need hot beverage u nyers land super smooth happytweet,"[0.0, 0.0]",2015-02-21 05:25:14 -0800,NYC ,Eastern Time (US & Canada),positive,1
5.69121160149012e+17,positive,Delta,jetblue thanks get boston early tuftsenergyconf break barrier clean energy future,"[0.0, 0.0]",2015-02-21 05:07:12 -0800,"Cambridge, MA",Eastern Time (US & Canada),positive,4
5.69118085245899e+17,positive,Delta,jetblue thanks,"[0.0, 0.0]",2015-02-21 04:54:59 -0800,#theBronx ,Central Time (US & Canada),positive,1
5.69113910776881e+17,positive,Delta,jetblue thanks complimentary upgrade first best,"[0.0, 0.0]",2015-02-21 04:38:24 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.69109515657826e+17,positive,Delta,jetblue ah staff perfect morning jfk sleep,"[0.0, 0.0]",2015-02-21 04:20:56 -0800,"New York, NY",Quito,positive,0
5.69103956795904e+17,positive,Delta,jetblue airbus wow awesome video guy httpstcodbcvepnqc great work bluemanity corevalues passion aerojobmarket avgeek,"[0.0, 0.0]",2015-02-21 03:58:51 -0800,Worldwide,London,positive,0
5.69102757875077e+17,positive,Delta,jetblue airbus wow amaze video httpstcodbcvepnqc great world guy bluemanity corevalues passion aerojobmarket,"[0.0, 0.0]",2015-02-21 03:54:05 -0800,Worldwide,London,positive,0
5.69096740676223e+17,positive,Delta,jetblue today family get experience mosaic status w lifeisgood,"[0.0, 0.0]",2015-02-21 03:30:10 -0800,"Salem, NH",Eastern Time (US & Canada),positive,0
5.69091378438746e+17,positive,Delta,jetblue word thanks,"[0.0, 0.0]",2015-02-21 03:08:52 -0800,ravioli,Eastern Time (US & Canada),positive,1
5.68984446487167e+17,positive,Delta,jetblue thank,"[40.7171667, -73.96415608]",2015-02-20 20:03:57 -0800,"Brooklyn, NY",Eastern Time (US & Canada),positive,1
5.68983580585517e+17,positive,Delta,jetblue thanks ill,"[0.0, 0.0]",2015-02-20 20:00:31 -0800,Ft. Lauderdale,Eastern Time (US & Canada),positive,1
5.68983310438806e+17,positive,Delta,jetblue ferrissalameh love jetblues speedy twitter customer service,"[0.0, 0.0]",2015-02-20 19:59:27 -0800,"New York, NY",Eastern Time (US & Canada),positive,3
5.68976617453658e+17,positive,Delta,jetblue thanks,"[0.0, 0.0]",2015-02-20 19:32:51 -0800,Bushwood,Eastern Time (US & Canada),positive,1
5.68974096161235e+17,positive,Delta,jetblue thank much effort,"[0.0, 0.0]",2015-02-20 19:22:50 -0800,new york,Eastern Time (US & Canada),positive,1
5.68973348840944e+17,positive,Delta,jetblue thanks let u know hop delay,"[0.0, 0.0]",2015-02-20 19:19:52 -0800,Central Perk,Eastern Time (US & Canada),positive,1
5.68964945259467e+17,positive,Delta,jetblue thanks,"[0.0, 0.0]",2015-02-20 18:46:28 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68955077165261e+17,positive,Delta,jetblue save day expedia lose costumer jetblue makingthingseasy feelbetter,"[0.0, 0.0]",2015-02-20 18:07:15 -0800,"Boston, MA",Eastern Time (US & Canada),positive,3
5.68937402837787e+17,positive,Delta,jetblue yes terra blue chip favorite,"[0.0, 0.0]",2015-02-20 16:57:01 -0800,"los angeles, ca",Pacific Time (US & Canada),positive,0
5.68932998051017e+17,positive,Delta,jetblue dmd confirmation code thanks help mommy daddy kid appreciate,"[0.0, 0.0]",2015-02-20 16:39:31 -0800,"Hastings on Hudson, NY",Eastern Time (US & Canada),positive,4
5.68929935273931e+17,positive,Delta,cool jetbluetcosgckbopata,"[26.07159064, -80.14770942]",2015-02-20 16:27:21 -0800,"Fort Lauderdale, FL",Eastern Time (US & Canada),positive,3
5.68929608566837e+17,positive,Delta,jetblue love guy sooooooo much ridiculously appreciate service,"[0.0, 0.0]",2015-02-20 16:26:03 -0800,"Hastings on Hudson, NY",Eastern Time (US & Canada),positive,1
5.68926268772581e+17,positive,Delta,jetblue officially favorite thank wonderful service jfk,"[0.0, 0.0]",2015-02-20 16:12:47 -0800,"Boston, MA",Pacific Time (US & Canada),positive,1
5.68921315069043e+17,positive,Delta,jetblue thanks,"[0.0, 0.0]",2015-02-20 15:53:06 -0800,Here & There,Eastern Time (US & Canada),positive,1
5.68910753652199e+17,positive,Delta,jetblue thanks,"[0.0, 0.0]",2015-02-20 15:11:08 -0800,South jamaica.. Queens,Pacific Time (US & Canada),positive,1
5.6890514388385e+17,positive,Delta,jetblue look forward finally take,"[0.0, 0.0]",2015-02-20 14:48:50 -0800,"Suburb of Boston, MA",Eastern Time (US & Canada),positive,2
5.6889197468783e+17,positive,Delta,jetblue okay thanks hope fly guy soon,"[0.0, 0.0]",2015-02-20 13:56:30 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68888413308391e+17,positive,Delta,jetblue love natural beefjerky snack,"[0.0, 0.0]",2015-02-20 13:42:21 -0800,"New York, New York",Central Time (US & Canada),positive,2
5.68888167681696e+17,positive,Delta,jetblue thanks reply flight,"[0.0, 0.0]",2015-02-20 13:41:23 -0800,"New York, NY",Eastern Time (US & Canada),positive,1
5.68885004610241e+17,positive,Delta,jetblue must send note good word,"[0.0, 0.0]",2015-02-20 13:28:49 -0800,"San Francisco, CA",Pacific Time (US & Canada),positive,1
5.68882606634369e+17,positive,Delta,jetblue love capt joe flight bos sfo fun,"[0.0, 0.0]",2015-02-20 13:19:17 -0800,"Suburb of Boston, MA",Eastern Time (US & Canada),positive,5
5.68877772828881e+17,positive,Delta,jetblue fabulous pleased,"[0.0, 0.0]",2015-02-20 13:00:04 -0800,"Hong Kong, SAR",Hong Kong,positive,4
5.68875212202078e+17,positive,Delta,jetblue u real mvp httptcojwlglrw,"[0.0, 0.0]",2015-02-20 12:49:54 -0800,Boston,Eastern Time (US & Canada),positive,0
5.68872365146251e+17,positive,Delta,jetblue worry time flew terminal take thanks,"[0.0, 0.0]",2015-02-20 12:38:35 -0800,New York,Eastern Time (US & Canada),positive,2
5.68871330495406e+17,positive,Delta,jetblue message thanks,"[0.0, 0.0]",2015-02-20 12:34:28 -0800,New York,Pacific Time (US & Canada),positive,1
5.68864286266815e+17,positive,Delta,jetblue thank,"[0.0, 0.0]",2015-02-20 12:06:29 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68857976733377e+17,positive,Delta,jetblue thanks reminder old flight id take easy access add point new jb account awesome service,"[0.0, 0.0]",2015-02-20 11:41:25 -0800,"Brooklyn, NY",Pacific Time (US & Canada),positive,1
5.68854763057476e+17,positive,Delta,jetblue americanair ah ha misread end date thanks clarify,"[0.0, 0.0]",2015-02-20 11:28:38 -0800,New York City,Eastern Time (US & Canada),positive,3
5.68851381769134e+17,positive,Delta,jetblue ill see board soon,"[0.0, 0.0]",2015-02-20 11:15:12 -0800,Global,Eastern Time (US & Canada),positive,5
5.68849719625159e+17,positive,Delta,jetblue head buffalo trading cold boston colder buffalo maybe caribbean next time,"[0.0, 0.0]",2015-02-20 11:08:36 -0800,Global,Eastern Time (US & Canada),positive,2
5.68843160224453e+17,positive,Delta,smart make angry mt jetbluetcoliwecasoe,"[0.0, 0.0]",2015-02-20 10:42:32 -0800,"Boston, MA",Eastern Time (US & Canada),positive,0
5.68842695864504e+17,positive,Delta,jetblue ooh good one speak miamore know iadore httpstcofwzclbvug love lovesongfriday,"[0.0, 0.0]",2015-02-20 10:40:41 -0800,"New York, NY",Eastern Time (US & Canada),positive,5
5.68840506148573e+17,positive,Delta,jetblue love song lt thanks jetblue,"[0.0, 0.0]",2015-02-20 10:31:59 -0800,"Boston, MA",Eastern Time (US & Canada),positive,5
5.68837619372593e+17,positive,Delta,jetblue currently dance terminal love stevie,"[0.0, 0.0]",2015-02-20 10:20:31 -0800,so cal,Pacific Time (US & Canada),positive,2
5.68836750598124e+17,positive,Delta,jetblue thank jetblue jetgreen jetred blue favorite color jet blue make well,"[0.0, 0.0]",2015-02-20 10:17:04 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68834558268973e+17,positive,Delta,chair selfie jetblue stacycrossb phlairport saharasams everyone look flawless proud phl crew blueheros,"[0.0, 0.0]",2015-02-20 10:08:21 -0800,"West Berlin, NJ",Eastern Time (US & Canada),positive,2
5.6883418269424e+17,positive,Delta,jetblue wsj jetblue treat right disabledtraveler thanks hassle flight jamaica,"[0.0, 0.0]",2015-02-20 10:06:52 -0800,JAMAICA&USA,Central Time (US & Canada),positive,5
5.68827568973066e+17,positive,Delta,jetblue totally would outside view even camera ready haha evenmorespace evenmoreview httptcodxuxdbfd,"[0.0, 0.0]",2015-02-20 09:40:35 -0800,"Brooklyn, NY",Eastern Time (US & Canada),positive,4
5.68826055324099e+17,positive,Delta,jetblue sent curious see kind comp get,"[0.0, 0.0]",2015-02-20 09:34:34 -0800,San Francisco,Pacific Time (US & Canada),positive,4
5.68825255604699e+17,positive,Delta,jetblue cant wait hear back regard internship opportunity,"[0.0, 0.0]",2015-02-20 09:31:23 -0800,"Boston, MA",Eastern Time (US & Canada),positive,5
5.68818695562261e+17,positive,Delta,jetblue thanks credit hr delay tell customer service mean lot thankful,"[0.0, 0.0]",2015-02-20 09:05:19 -0800,The Eastside of the Far Side,Eastern Time (US & Canada),positive,3
5.68810170383536e+17,positive,Delta,jetblue thank always amaze customer service bring disney princess half marathon,"[0.0, 0.0]",2015-02-20 08:31:27 -0800,"Boston, MA",Eastern Time (US & Canada),positive,4
5.68808318560551e+17,positive,Delta,jetblue definitely thanks,"[0.0, 0.0]",2015-02-20 08:24:05 -0800,"Hoboken, NJ",Eastern Time (US & Canada),positive,1
5.68807823187976e+17,positive,Delta,jetblue im makingloveoutofnothingatall brandloveaffair lax httpstcokdhrufsw,"[0.0, 0.0]",2015-02-20 08:22:07 -0800,"New York, NY",Eastern Time (US & Canada),positive,5
5.68805624164852e+17,positive,Delta,jetblue hi want see new route plan year newark love fly guy hope,"[0.0, 0.0]",2015-02-20 08:13:23 -0800,"Hoboken, NJ",Eastern Time (US & Canada),positive,5
5.68801701378929e+17,positive,Delta,jetblue oh totally look par americanairs admiral club way slide u couple pass,"[0.0, 0.0]",2015-02-20 07:57:48 -0800,New York,Eastern Time (US & Canada),positive,2
5.68799543698936e+17,positive,Delta,jetblue gr mint crew flight lax theyre mintalicious truebluelove shelleyandmarcrock travel air,"[0.0, 0.0]",2015-02-20 07:49:13 -0800,"New York, NY",Eastern Time (US & Canada),positive,0
5.68799486392144e+17,positive,Delta,jetblue thanks offering service guy httptcoxdjzkcgb,"[0.0, 0.0]",2015-02-20 07:48:59 -0800,Orlando,Eastern Time (US & Canada),positive,1
5.68798853656224e+17,positive,Delta,jetblue say im lostinlove wour brandmance httpstcobzwgpadve wemosaictogether mint love,"[0.0, 0.0]",2015-02-20 07:46:29 -0800,"New York, NY",Eastern Time (US & Canada),positive,5
5.68798045799784e+17,positive,Delta,jetblue guy rock httptcolazaoay,"[0.0, 0.0]",2015-02-20 07:43:16 -0800,"Cambridge, MA",Eastern Time (US & Canada),positive,1
5.68797557914149e+17,positive,Delta,would great never thought id sort whod really make fly experience bearable jetblue,"[0.0, 0.0]",2015-02-20 07:41:20 -0800,New York,Eastern Time (US & Canada),positive,0
5.68796340714639e+17,positive,Delta,jetblue thanks gent phone fix bosmco flight fee waiver,"[0.0, 0.0]",2015-02-20 07:36:30 -0800,Logan International Airport,Atlantic Time (Canada),positive,5
5.68794248654426e+17,positive,Delta,thanks hope dont look like complainer ive write good experience wyou past make terminal jetblue,"[0.0, 0.0]",2015-02-20 07:28:11 -0800,New York,Eastern Time (US & Canada),positive,5
5.68786394656723e+17,positive,Delta,jetblue success good work jetblue team,"[0.0, 0.0]",2015-02-20 06:56:58 -0800,"New York, NY",Central Time (US & Canada),positive,0
5.68785094430884e+17,positive,Delta,jetblue great flight great view tcoyxnpnoav,"[0.0, 0.0]",2015-02-20 06:51:48 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68784868257214e+17,positive,Delta,jetblue beautiful ride thanks,"[0.0, 0.0]",2015-02-20 06:50:54 -0800,"East Greenwich,RI",Eastern Time (US & Canada),positive,1
5.68782407698149e+17,positive,Delta,jetblue perfect probably need coffee stay awake night,"[0.0, 0.0]",2015-02-20 06:41:08 -0800,Germany ,Berlin,positive,4
5.687796153233e+17,positive,Delta,well holdon everythingsgonnabealright jetblue brandloveaffair httpstcokngeep truebluelove travel business,"[0.0, 0.0]",2015-02-20 06:30:02 -0800,"New York, NY",Eastern Time (US & Canada),positive,5
5.68766295761682e+17,positive,Delta,jetblue haha need apologize ill flight book problem sooner late flightr love jetblue,"[0.0, 0.0]",2015-02-20 05:37:06 -0800,Orlando - ΜΣΥ,Eastern Time (US & Canada),positive,5
5.68752793999286e+17,positive,Delta,jetblue big thanks ricardo olavarria reagan airport fix ticket make sure make friend wedding greatservice,"[0.0, 0.0]",2015-02-20 04:43:27 -0800,"Boston, MA",Eastern Time (US & Canada),positive,5
5.68752061682209e+17,positive,Delta,jetblue really thats good hear thanks update wall may make business meeting,"[0.0, 0.0]",2015-02-20 04:40:33 -0800,The Eastside of the Far Side,Eastern Time (US & Canada),positive,5
5.6873547584795e+17,positive,Delta,jetblue pdx jfk suuuuper hot,"[0.0, 0.0]",2015-02-20 03:34:38 -0800,"Boston, MA",Eastern Time (US & Canada),positive,0
5.68652268305666e+17,positive,Delta,jetblue love bae jetbae,"[40.79248745, -111.98778056]",2015-02-19 22:04:00 -0800,"Salt Lake City, Utah ",Mountain Time (US & Canada),positive,2
5.686423573794e+17,positive,Delta,jetblue definitely,"[0.0, 0.0]",2015-02-19 21:24:37 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68632557836866e+17,positive,Delta,jetblue thank guy brilliant customer service,"[0.0, 0.0]",2015-02-19 20:45:41 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68631189856264e+17,positive,Delta,jetblue great thank let hope could please notify flight leaf jfk thank,"[0.0, 0.0]",2015-02-19 20:40:14 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68629820306952e+17,positive,Delta,jetblue great get buffalo able leave get jfk there issue still buffalo airport,"[0.0, 0.0]",2015-02-19 20:34:48 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68623875468227e+17,positive,Delta,jetblue far less painful come avis,"[0.0, 0.0]",2015-02-19 20:11:11 -0800,Upstate New York,Eastern Time (US & Canada),positive,3
5.68619425886122e+17,positive,Delta,jetblue flight attendant angel awesome kudos,"[0.0, 0.0]",2015-02-19 19:53:30 -0800,"Boston, MA",Pacific Time (US & Canada),positive,1
5.68616851531379e+17,positive,Delta,jetblue thank loyalmosaicmember,"[40.64661043, -73.776003]",2015-02-19 19:43:16 -0800,Buffalo,Eastern Time (US & Canada),positive,1
5.68612181480243e+17,positive,Delta,jetblue thank much,"[0.0, 0.0]",2015-02-19 19:24:43 -0800,NY,Eastern Time (US & Canada),positive,1
5.68611819864117e+17,positive,Delta,jetblue awww thank b glad hear make day amp one last question idea tail operating flt maro,"[0.0, 0.0]",2015-02-19 19:23:16 -0800,NY,Eastern Time (US & Canada),positive,5
5.6860818908987e+17,positive,Delta,jetblue sky flight bos sfo awesome crew helene rock,"[0.0, 0.0]",2015-02-19 19:08:51 -0800,"Boston, MA",Eastern Time (US & Canada),positive,1
5.68602933035602e+17,positive,Delta,jetblue love jet blue,"[0.0, 0.0]",2015-02-19 18:47:58 -0800,10 ring,Pacific Time (US & Canada),positive,1
5.68602015456215e+17,positive,Delta,ninadavuluri think treat onboard enjoy flight,"[0.0, 0.0]",2015-02-19 18:44:19 -0800,1-800-JETBLUE,Eastern Time (US & Canada),positive,5
5.68601554275721e+17,positive,Delta,jetblue ninadavuluri cool,"[0.0, 0.0]",2015-02-19 18:42:29 -0800,"Manchester,CT",Eastern Time (US & Canada),positive,3
5.68601051584197e+17,positive,Delta,jetblue yes always treat fly guy,"[0.0, 0.0]",2015-02-19 18:40:29 -0800,Across America,Atlantic Time (Canada),positive,1
5.68600552814174e+17,positive,Delta,jetblue thank really would prefer jet blue guy best seat business,"[0.0, 0.0]",2015-02-19 18:38:30 -0800,10 ring,Pacific Time (US & Canada),positive,1
5.68583737417605e+17,positive,Delta,jetblue safety first lovejetblue,"[0.0, 0.0]",2015-02-19 17:31:41 -0800,MA,Eastern Time (US & Canada),positive,3
5.68574897988874e+17,positive,Delta,jetblue theyre busy awesome try get u asap ill deal,"[0.0, 0.0]",2015-02-19 16:56:33 -0800,"Boston, MA",Eastern Time (US & Canada),positive,4
5.68569662717313e+17,positive,Delta,jetblue thanks much relax flight,"[0.0, 0.0]",2015-02-19 16:35:45 -0800,"Boston, MA",Pacific Time (US & Canada),positive,1
